commit,line,message,time,ngram,leven,code,flag
-199.0,-154620.0,-35.0,59491.0,14.0,61.0,4.0,3.0
-199.0,-154620.0,-35.0,59491.0,0.0,883.0,26.0,3.0
-199.0,-154620.0,-35.0,59491.0,59.0,43.0,14.0,3.0
-199.0,-154620.0,-35.0,59491.0,46.0,13.0,4.0,3.0
-329.0,-210397.0,17.0,-62627.0,66.0,2.0,4.0,3.0
-329.0,-210397.0,17.0,-62627.0,89.0,3.0,4.0,3.0
-329.0,-210397.0,17.0,-62627.0,10.0,823.0,46.0,1.0
-329.0,-210397.0,17.0,-62627.0,20.0,954.0,66.0,1.0
-228.0,-165308.0,-59.0,22283.0,85.0,43.0,35.0,3.0
299.0,207478.0,50.0,493589.0,72.0,55.0,38.0,1.0
0.0,0.0,-22.0,5593.0,1.0,77.0,4.0,1.0
0.0,0.0,-22.0,5593.0,47.0,184.0,7.0,1.0
0.0,0.0,-22.0,5593.0,75.0,48.0,5.0,1.0
0.0,0.0,14.0,169040.0,98.0,2.0,12.0,1.0
0.0,0.0,14.0,169040.0,59.0,841.0,103.0,1.0
0.0,0.0,10.0,77212.0,97.0,1.0,4.0,3.0
0.0,0.0,14.0,169040.0,98.0,2.0,12.0,1.0
0.0,0.0,14.0,169040.0,59.0,841.0,103.0,1.0
51.0,7691.0,-7.0,128858.0,88.0,119.0,58.0,2.0
51.0,7691.0,-7.0,128858.0,5.0,761.0,27.0,1.0
51.0,7691.0,-7.0,128858.0,82.0,30.0,5.0,3.0
0.0,0.0,74.0,353888.0,0.0,41.0,6.0,1.0
253.0,206152.0,-8.0,119632.0,34.0,98.0,13.0,3.0
0.0,0.0,-66.0,182592.0,0.0,52420.0,1809.0,3.0
0.0,0.0,-14.0,69326.0,89.0,201.0,83.0,3.0
0.0,0.0,-14.0,69326.0,95.0,2.0,16.0,2.0
0.0,0.0,-14.0,69326.0,98.0,14.0,82.0,1.0
0.0,0.0,-14.0,69326.0,72.0,72.0,18.0,1.0
0.0,0.0,-14.0,69326.0,30.0,573.0,46.0,1.0
0.0,0.0,-14.0,69326.0,1.0,120.0,7.0,2.0
0.0,0.0,-14.0,69326.0,0.0,169.0,14.0,2.0
0.0,0.0,-14.0,69326.0,79.0,7.0,6.0,1.0
0.0,0.0,-14.0,69326.0,2.0,498.0,25.0,1.0
0.0,0.0,-14.0,69326.0,24.0,199.0,14.0,1.0
0.0,0.0,-14.0,69326.0,72.0,182.0,43.0,1.0
0.0,0.0,-14.0,69326.0,7.0,78.0,7.0,1.0
0.0,0.0,-14.0,69326.0,55.0,515.0,81.0,1.0
0.0,0.0,-14.0,69326.0,100.0,0.0,4.0,3.0
0.0,0.0,-14.0,69326.0,0.0,106.0,13.0,1.0
0.0,0.0,-14.0,69326.0,0.0,1.0,3.0,1.0
0.0,0.0,-14.0,69326.0,18.0,140.0,16.0,3.0
0.0,0.0,-14.0,69326.0,1.0,215.0,15.0,3.0
0.0,0.0,-14.0,69326.0,5.0,1776.0,140.0,1.0
0.0,0.0,-14.0,69326.0,84.0,17.0,22.0,1.0
0.0,0.0,-14.0,69326.0,86.0,98.0,66.0,1.0
0.0,0.0,-14.0,69326.0,71.0,336.0,104.0,3.0
0.0,0.0,-14.0,69326.0,18.0,582.0,37.0,1.0
0.0,0.0,-14.0,69326.0,85.0,30.0,19.0,2.0
0.0,0.0,-14.0,69326.0,85.0,30.0,19.0,2.0
0.0,0.0,-14.0,69326.0,85.0,31.0,19.0,2.0
0.0,0.0,-14.0,69326.0,14.0,840.0,65.0,1.0
0.0,0.0,-14.0,69326.0,97.0,8.0,29.0,1.0
0.0,0.0,-14.0,69326.0,71.0,114.0,33.0,1.0
0.0,0.0,-14.0,69326.0,35.0,34.0,4.0,3.0
0.0,0.0,-14.0,69326.0,47.0,97.0,13.0,2.0
0.0,0.0,-14.0,69326.0,29.0,83.0,12.0,3.0
0.0,0.0,-14.0,69326.0,0.0,541.0,18.0,2.0
249.0,205813.0,9.0,971871.0,0.0,5743.0,8.0,3.0
-627.0,-406761.0,9.0,86278.0,3.0,70.0,5.0,3.0
584.0,400394.0,15.0,71575.0,0.0,584.0,25.0,3.0
583.0,400368.0,-38.0,348314.0,0.0,53.0,5.0,3.0
0.0,0.0,18.0,88847.0,19.0,226.0,15.0,1.0
0.0,0.0,18.0,88847.0,63.0,228.0,53.0,1.0
0.0,0.0,18.0,88847.0,23.0,750.0,47.0,1.0
0.0,0.0,18.0,88847.0,0.0,322.0,14.0,1.0
0.0,0.0,18.0,88847.0,61.0,15.0,14.0,1.0
390.0,343830.0,-49.0,23825.0,0.0,50.0,3.0,1.0
390.0,343830.0,-49.0,23825.0,100.0,0.0,38.0,1.0
390.0,343830.0,-49.0,23825.0,0.0,593.0,17.0,1.0
390.0,343830.0,-49.0,23825.0,0.0,1025.0,48.0,3.0
390.0,343830.0,-49.0,23825.0,10.0,696.0,65.0,3.0
390.0,343830.0,-49.0,23825.0,100.0,0.0,4.0,3.0
0.0,0.0,-46.0,95794.0,76.0,36.0,12.0,1.0
0.0,0.0,-46.0,95794.0,9.0,429.0,26.0,1.0
0.0,0.0,-46.0,95794.0,28.0,905.0,51.0,3.0
0.0,0.0,-46.0,95794.0,4.0,423.0,26.0,3.0
-392.0,-343400.0,19.0,-299.0,28.0,905.0,51.0,3.0
-392.0,-343400.0,19.0,-299.0,4.0,423.0,26.0,3.0
-390.0,-343346.0,43.0,8523.0,0.0,789.0,46.0,3.0
-390.0,-343346.0,43.0,8523.0,83.0,1.0,4.0,3.0
-391.0,-344080.0,-21.0,15752.0,4.0,266.0,12.0,2.0
0.0,0.0,15.0,-38358.0,42.0,43.0,5.0,3.0
-392.0,-345499.0,-50.0,25075.0,42.0,43.0,5.0,2.0
5.0,179.0,52.0,-52451.0,77.0,29.0,7.0,3.0
379.0,343692.0,-28.0,-15053.0,17.0,1.0,4.0,3.0
379.0,343692.0,-28.0,-15053.0,56.0,109.0,14.0,2.0
379.0,343692.0,-28.0,-15053.0,100.0,0.0,4.0,3.0
379.0,343692.0,-28.0,-15053.0,28.0,58.0,5.0,2.0
379.0,343692.0,-28.0,-15053.0,74.0,108.0,11.0,3.0
379.0,343692.0,-28.0,-15053.0,100.0,0.0,6.0,1.0
0.0,0.0,10.0,-2017479.0,0.0,674.0,41.0,2.0
0.0,0.0,10.0,-2017479.0,57.0,14.0,7.0,1.0
0.0,0.0,10.0,-2017479.0,44.0,1388.0,88.0,1.0
0.0,0.0,10.0,-2017479.0,2.0,498.0,39.0,1.0
0.0,0.0,10.0,-2017479.0,28.0,58.0,5.0,3.0
0.0,0.0,10.0,-2017479.0,74.0,108.0,10.0,1.0
0.0,0.0,10.0,-2017479.0,10.0,424.0,30.0,3.0
381.0,343186.0,-23.0,-6848.0,74.0,3.0,4.0,3.0
-379.0,-343692.0,64.0,2031577.0,63.0,20.0,5.0,3.0
-3.0,-6.0,10.0,-443.0,66.0,51.0,16.0,3.0
0.0,0.0,-23.0,-2122850.0,0.0,674.0,41.0,2.0
0.0,0.0,-23.0,-2122850.0,57.0,14.0,7.0,3.0
0.0,0.0,-23.0,-2122850.0,44.0,1388.0,88.0,3.0
0.0,0.0,-23.0,-2122850.0,2.0,498.0,39.0,3.0
0.0,0.0,-23.0,-2122850.0,28.0,58.0,5.0,3.0
0.0,0.0,-23.0,-2122850.0,74.0,108.0,10.0,2.0
0.0,0.0,-23.0,-2122850.0,10.0,424.0,30.0,3.0
0.0,0.0,-23.0,-2122850.0,48.0,25.0,4.0,3.0
374.0,342960.0,16.0,-25748.0,100.0,0.0,4.0,3.0
-377.0,-343022.0,-40.0,43140.0,25.0,237.0,20.0,2.0
-369.0,-342741.0,-86.0,4331.0,44.0,48.0,9.0,3.0
0.0,0.0,50.0,130394.0,4.0,23.0,4.0,1.0
0.0,0.0,-36.0,2636.0,71.0,2.0,4.0,3.0
391.0,344854.0,-20.0,-52468.0,4.0,348.0,21.0,3.0
392.0,343218.0,4.0,-79208.0,12.0,121.0,9.0,3.0
389.0,342269.0,-46.0,-45031.0,0.0,16.0,3.0,2.0
391.0,342442.0,2.0,20391.0,12.0,89.0,8.0,3.0
380.0,341179.0,12.0,9269.0,60.0,66.0,5.0,1.0
382.0,341202.0,-22.0,11222.0,69.0,10.0,4.0,3.0
482.0,386565.0,20.0,-10763.0,36.0,249.0,11.0,1.0
383.0,341869.0,-45.0,4671.0,75.0,312.0,15.0,3.0
383.0,341869.0,-45.0,4671.0,68.0,105.0,5.0,3.0
466.0,383856.0,99.0,144275.0,84.0,4.0,6.0,3.0
0.0,0.0,13.0,44810.0,32.0,191.0,14.0,3.0
0.0,0.0,13.0,44810.0,0.0,166.0,7.0,3.0
0.0,0.0,13.0,44810.0,14.0,420.0,30.0,3.0
0.0,0.0,13.0,44810.0,10.0,36.0,5.0,3.0
0.0,0.0,13.0,44810.0,87.0,12.0,17.0,1.0
0.0,0.0,28.0,1673.0,15.0,85.0,8.0,3.0
0.0,0.0,28.0,1673.0,0.0,64.0,3.0,1.0
0.0,0.0,15.0,59364.0,73.0,76.0,6.0,1.0
0.0,0.0,15.0,59364.0,59.0,248.0,16.0,1.0
0.0,0.0,15.0,59364.0,59.0,248.0,16.0,1.0
371.0,364666.0,-22.0,3093.0,44.0,968.0,65.0,3.0
375.0,364377.0,-122.0,20306.0,0.0,225.0,10.0,1.0
396.0,374125.0,9.0,3137.0,42.0,2025.0,138.0,1.0
0.0,0.0,1.0,152.0,0.0,40.0,5.0,3.0
0.0,0.0,1.0,152.0,0.0,832.0,36.0,3.0
0.0,0.0,-97.0,-255618.0,91.0,3.0,6.0,3.0
381.0,368523.0,163.0,1482.0,30.0,50.0,9.0,2.0
376.0,371060.0,-43.0,20764.0,56.0,58.0,7.0,3.0
376.0,371060.0,-43.0,20764.0,53.0,80.0,10.0,3.0
0.0,0.0,104.0,8381.0,24.0,186.0,37.0,3.0
-243.0,-355735.0,14.0,-12475.0,44.0,371.0,35.0,3.0
-243.0,-355735.0,14.0,-12475.0,46.0,72.0,23.0,3.0
-243.0,-355735.0,14.0,-12475.0,47.0,190.0,10.0,3.0
-243.0,-355735.0,14.0,-12475.0,69.0,29.0,9.0,3.0
-243.0,-355735.0,14.0,-12475.0,31.0,688.0,41.0,3.0
-243.0,-355735.0,14.0,-12475.0,96.0,1.0,16.0,1.0
0.0,0.0,-15.0,-999451.0,22.0,105.0,10.0,3.0
0.0,0.0,-15.0,-999451.0,0.0,20.0,3.0,2.0
0.0,0.0,-15.0,-999451.0,22.0,50.0,4.0,3.0
0.0,0.0,-23.0,130711.0,0.0,245.0,5.0,3.0
0.0,0.0,-6.0,683851.0,81.0,1.0,4.0,3.0
0.0,0.0,-10.0,-610062.0,76.0,14.0,6.0,2.0
0.0,0.0,-10.0,-610062.0,72.0,238.0,49.0,2.0
0.0,0.0,-10.0,-610062.0,81.0,184.0,76.0,2.0
0.0,0.0,-10.0,-610062.0,80.0,230.0,94.0,2.0
-1024.0,-26287.0,18.0,318.0,76.0,11.0,4.0,3.0
-1024.0,-26287.0,18.0,318.0,72.0,25.0,5.0,3.0
-1024.0,-26287.0,18.0,318.0,92.0,2.0,13.0,1.0
-1024.0,-26287.0,18.0,318.0,77.0,11.0,5.0,3.0
-1024.0,-26287.0,18.0,318.0,76.0,2.0,6.0,2.0
-1024.0,-26287.0,18.0,318.0,51.0,22.0,7.0,3.0
-1024.0,-26287.0,18.0,318.0,61.0,26.0,11.0,3.0
-1024.0,-26287.0,18.0,318.0,33.0,44.0,8.0,3.0
-1024.0,-26287.0,18.0,318.0,46.0,47.0,12.0,3.0
-1024.0,-26287.0,18.0,318.0,69.0,16.0,6.0,1.0
-1024.0,-26287.0,18.0,318.0,0.0,31.0,4.0,1.0
-1024.0,-26287.0,18.0,318.0,54.0,10.0,4.0,3.0
-1024.0,-26287.0,18.0,318.0,18.0,94.0,6.0,3.0
-1024.0,-26287.0,18.0,318.0,13.0,45.0,5.0,3.0
-1024.0,-26287.0,18.0,318.0,1.0,2024.0,197.0,3.0
-1024.0,-26287.0,18.0,318.0,24.0,820.0,52.0,3.0
-1024.0,-26287.0,18.0,318.0,8.0,180.0,14.0,3.0
0.0,0.0,2.0,-61419.0,49.0,21.0,5.0,3.0
0.0,0.0,-3.0,90901.0,0.0,47698.0,3.0,2.0
0.0,0.0,-9.0,176871.0,42.0,540.0,15.0,1.0
879.0,348421.0,18.0,1200712.0,60.0,273.0,83.0,1.0
0.0,0.0,-14.0,-11037.0,70.0,5.0,4.0,3.0
774.0,343595.0,61.0,26248.0,12.0,86.0,4.0,3.0
774.0,343595.0,61.0,26248.0,4.0,505.0,39.0,2.0
774.0,343595.0,61.0,26248.0,26.0,117.0,11.0,1.0
-1.0,66.0,-11.0,82610.0,16.0,100.0,12.0,3.0
-646.0,-338208.0,-36.0,-85955.0,76.0,171.0,53.0,3.0
-646.0,-338208.0,-36.0,-85955.0,94.0,114.0,33.0,3.0
0.0,0.0,-44.0,-24173.0,17.0,47.0,8.0,1.0
593.0,337391.0,28.0,20408.0,83.0,134.0,68.0,3.0
0.0,0.0,0.0,0.0,67.0,17.0,4.0,3.0
506.0,322148.0,11.0,78305.0,0.0,14057.0,11.0,1.0
6.0,120.0,-33.0,991.0,6.0,1303.0,6.0,3.0
0.0,0.0,47.0,704.0,0.0,2242.0,3.0,2.0
0.0,0.0,47.0,704.0,5.0,602.0,4.0,3.0
0.0,0.0,47.0,704.0,0.0,2994.0,25.0,2.0
0.0,0.0,72.0,5425.0,1.0,8024.0,8.0,1.0
46.0,115970.0,-118.0,14720.0,96.0,795.0,4.0,3.0
36.0,98026.0,-29.0,1240557.0,80.0,2.0,4.0,3.0
36.0,98026.0,-29.0,1240557.0,87.0,3.0,4.0,3.0
36.0,98026.0,-29.0,1240557.0,60.0,3.0,6.0,1.0
36.0,98026.0,-29.0,1240557.0,86.0,2.0,4.0,3.0
36.0,98026.0,-29.0,1240557.0,87.0,10.0,6.0,1.0
36.0,98026.0,-29.0,1240557.0,98.0,320.0,8.0,3.0
36.0,98026.0,-29.0,1240557.0,86.0,2.0,4.0,3.0
36.0,98026.0,-29.0,1240557.0,62.0,153.0,42.0,3.0
36.0,98026.0,-29.0,1240557.0,88.0,4.0,8.0,1.0
36.0,98026.0,-29.0,1240557.0,62.0,153.0,42.0,3.0
36.0,98026.0,-29.0,1240557.0,89.0,4.0,8.0,1.0
36.0,98026.0,-29.0,1240557.0,86.0,2.0,4.0,3.0
36.0,98026.0,-29.0,1240557.0,62.0,153.0,42.0,3.0
36.0,98026.0,-29.0,1240557.0,62.0,153.0,42.0,3.0
258.0,359243.0,1.0,336839.0,0.0,19.0,3.0,1.0
258.0,359243.0,1.0,336839.0,88.0,542.0,778.0,3.0
258.0,359243.0,1.0,336839.0,0.0,19.0,3.0,1.0
258.0,359243.0,1.0,336839.0,0.0,19.0,3.0,1.0
253.0,336719.0,0.0,1932226.0,93.0,886.0,769.0,3.0
253.0,336719.0,0.0,1932226.0,80.0,28.0,6.0,3.0
253.0,336719.0,0.0,1932226.0,89.0,1261.0,808.0,3.0
-177.0,-226748.0,-33.0,127788.0,1.0,14202.0,378.0,3.0
-177.0,-226748.0,-33.0,127788.0,0.0,6018.0,352.0,3.0
-177.0,-226748.0,-33.0,127788.0,42.0,253.0,44.0,3.0
0.0,4.0,-2.0,582335.0,73.0,97.0,8.0,2.0
-38.0,-4006.0,-40.0,-119444.0,98.0,3.0,31.0,1.0
-105.0,-2613.0,-11.0,55318.0,92.0,2.0,8.0,1.0
-199.0,-14236.0,-9.0,-1665320.0,15.0,679.0,30.0,3.0
-199.0,-14236.0,-9.0,-1665320.0,65.0,52.0,8.0,3.0
-199.0,-14236.0,-9.0,-1665320.0,61.0,42.0,6.0,3.0
-199.0,-14236.0,-9.0,-1665320.0,62.0,42.0,6.0,1.0
-13.0,-204.0,-13.0,7227625.0,7.0,13.0,4.0,3.0
0.0,0.0,10.0,53376.0,18.0,440.0,19.0,1.0
0.0,0.0,10.0,53376.0,73.0,18.0,6.0,1.0
-2087.0,-86537.0,6.0,-71425.0,0.0,12.0,3.0,1.0
-317.0,-65386.0,-2.0,-638438.0,4.0,278.0,28.0,3.0
-317.0,-65386.0,-2.0,-638438.0,48.0,150.0,22.0,3.0
-317.0,-65386.0,-2.0,-638438.0,6.0,43.0,5.0,3.0
-1879.0,-93077.0,-21.0,-686381.0,15.0,38.0,4.0,3.0
-1879.0,-93077.0,-21.0,-686381.0,8.0,312.0,8.0,3.0
-85.0,-8256.0,3.0,-913503.0,45.0,44.0,5.0,2.0
5033.0,332697.0,13.0,-450866.0,13.0,219.0,12.0,2.0
-1759.0,-88239.0,-7.0,-3098275.0,0.0,1631.0,52.0,3.0
0.0,0.0,13.0,1020258.0,0.0,86.0,5.0,2.0
-1763.0,-87348.0,40.0,-731672.0,82.0,47.0,24.0,3.0
-1642.0,-87044.0,65.0,87721.0,35.0,18.0,4.0,3.0
-1439.0,-68078.0,-13.0,130468.0,17.0,151.0,10.0,2.0
-1439.0,-68078.0,-13.0,130468.0,43.0,120.0,12.0,2.0
-1439.0,-68078.0,-13.0,130468.0,15.0,189.0,11.0,2.0
-1439.0,-68078.0,-13.0,130468.0,34.0,162.0,14.0,2.0
-1439.0,-68078.0,-13.0,130468.0,40.0,129.0,12.0,2.0
-1439.0,-68078.0,-13.0,130468.0,39.0,125.0,11.0,2.0
-1439.0,-68078.0,-13.0,130468.0,40.0,132.0,9.0,2.0
-1439.0,-68078.0,-13.0,130468.0,26.0,628.0,57.0,3.0
-1439.0,-68078.0,-13.0,130468.0,11.0,155.0,10.0,2.0
-1439.0,-68078.0,-13.0,130468.0,11.0,155.0,10.0,2.0
-1439.0,-68078.0,-13.0,130468.0,9.0,194.0,11.0,2.0
-1439.0,-68078.0,-13.0,130468.0,9.0,194.0,11.0,2.0
-1439.0,-68078.0,-13.0,130468.0,24.0,176.0,14.0,2.0
-1439.0,-68078.0,-13.0,130468.0,11.0,155.0,10.0,2.0
-1439.0,-68078.0,-13.0,130468.0,29.0,120.0,7.0,2.0
-1439.0,-68078.0,-13.0,130468.0,31.0,275.0,21.0,2.0
-1439.0,-68078.0,-13.0,130468.0,9.0,194.0,11.0,2.0
-1439.0,-68078.0,-13.0,130468.0,19.0,74.0,5.0,2.0
-1439.0,-68078.0,-13.0,130468.0,26.0,268.0,20.0,2.0
-1439.0,-68078.0,-13.0,130468.0,33.0,54.0,5.0,2.0
-1439.0,-68078.0,-13.0,130468.0,33.0,52.0,5.0,2.0
-1439.0,-68078.0,-13.0,130468.0,11.0,155.0,10.0,2.0
-1439.0,-68078.0,-13.0,130468.0,11.0,148.0,10.0,2.0
-1439.0,-68078.0,-13.0,130468.0,9.0,194.0,11.0,2.0
-1439.0,-68078.0,-13.0,130468.0,10.0,187.0,11.0,2.0
-1439.0,-68078.0,-13.0,130468.0,36.0,98.0,13.0,2.0
-1439.0,-68078.0,-13.0,130468.0,28.0,90.0,12.0,2.0
-1439.0,-68078.0,-13.0,130468.0,58.0,84.0,8.0,3.0
-1439.0,-68078.0,-13.0,130468.0,53.0,63.0,7.0,3.0
-4966.0,-329760.0,36.0,-57406.0,15.0,284.0,16.0,3.0
-4966.0,-329760.0,36.0,-57406.0,65.0,28.0,14.0,3.0
-4966.0,-329760.0,36.0,-57406.0,7.0,212.0,12.0,3.0
-4966.0,-329760.0,36.0,-57406.0,45.0,153.0,18.0,3.0
-4966.0,-329760.0,36.0,-57406.0,48.0,101.0,12.0,3.0
-4966.0,-329760.0,36.0,-57406.0,48.0,50.0,5.0,3.0
-4966.0,-329760.0,36.0,-57406.0,30.0,587.0,41.0,3.0
-4966.0,-329760.0,36.0,-57406.0,63.0,150.0,40.0,3.0
-4966.0,-329760.0,36.0,-57406.0,72.0,34.0,7.0,3.0
5.0,304.0,-27.0,-192843.0,65.0,967.0,149.0,3.0
141.0,43645.0,-27.0,45126.0,25.0,50.0,6.0,3.0
-4713.0,-310472.0,11.0,-27828.0,0.0,35.0,3.0,2.0
0.0,0.0,0.0,0.0,59.0,24.0,19.0,1.0
0.0,0.0,0.0,0.0,100.0,0.0,18.0,2.0
0.0,0.0,-8.0,-1399862.0,67.0,24.0,6.0,2.0
0.0,0.0,-8.0,-1399862.0,19.0,39.0,4.0,3.0
0.0,0.0,-8.0,-1399862.0,0.0,28.0,3.0,1.0
0.0,0.0,-8.0,-1399862.0,0.0,982.0,35.0,3.0
0.0,0.0,-8.0,-1399862.0,14.0,63.0,6.0,3.0
0.0,0.0,-8.0,-1399862.0,17.0,356.0,18.0,3.0
0.0,0.0,-8.0,-1399862.0,21.0,238.0,11.0,3.0
433.0,16960.0,-17.0,-670917.0,72.0,109.0,8.0,2.0
-284.0,-83363.0,3.0,-3576.0,64.0,9.0,4.0,3.0
-284.0,-83363.0,3.0,-3576.0,33.0,86.0,9.0,3.0
-284.0,-83363.0,3.0,-3576.0,30.0,154.0,22.0,2.0
-378.0,-32413.0,-3.0,7728.0,57.0,8.0,4.0,3.0
-378.0,-32413.0,-3.0,7728.0,18.0,60.0,5.0,3.0
-378.0,-32413.0,-3.0,7728.0,25.0,283.0,19.0,3.0
394.0,15534.0,-25.0,158647.0,0.0,359.0,13.0,2.0
394.0,15534.0,-25.0,158647.0,0.0,726.0,24.0,3.0
-4337.0,-302973.0,34.0,98087.0,0.0,313.0,4.0,1.0
-4337.0,-302973.0,34.0,98087.0,0.0,464.0,21.0,3.0
-4337.0,-302973.0,34.0,98087.0,15.0,239.0,21.0,1.0
-255.0,-80822.0,21.0,-18081.0,70.0,32.0,5.0,2.0
4311.0,302219.0,10.0,61071.0,37.0,314.0,7.0,1.0
4225.0,299439.0,-15.0,231319.0,0.0,109.0,7.0,3.0
-4107.0,-295258.0,46.0,1744472.0,61.0,44.0,7.0,1.0
23.0,1938.0,-39.0,74017.0,52.0,105.0,10.0,3.0
23.0,1938.0,-39.0,74017.0,20.0,151.0,9.0,2.0
23.0,1938.0,-39.0,74017.0,11.0,984.0,59.0,3.0
23.0,1938.0,-39.0,74017.0,11.0,62.0,6.0,2.0
4112.0,296436.0,-34.0,233521.0,71.0,159.0,15.0,3.0
3943.0,269523.0,5.0,1039128.0,10.0,415.0,24.0,3.0
3972.0,285809.0,11.0,375071.0,30.0,282.0,22.0,3.0
4057.0,294577.0,23.0,67418.0,43.0,125.0,9.0,2.0
-3712.0,-273384.0,77.0,-4298337.0,40.0,47.0,5.0,3.0
-3712.0,-273384.0,77.0,-4298337.0,47.0,14.0,4.0,3.0
-3875.0,-288568.0,7.0,-23357.0,87.0,399.0,145.0,3.0
3721.0,278869.0,-8.0,16683.0,58.0,15.0,4.0,3.0
0.0,97.0,-28.0,26570.0,61.0,40.0,8.0,2.0
0.0,97.0,-28.0,26570.0,44.0,77.0,8.0,2.0
-3549.0,-275365.0,-23.0,-234792.0,69.0,21.0,4.0,3.0
3506.0,271938.0,-15.0,200469.0,52.0,802.0,90.0,1.0
3506.0,271938.0,-15.0,200469.0,12.0,151.0,13.0,3.0
3506.0,271938.0,-15.0,200469.0,0.0,15291.0,638.0,3.0
32.0,14020.0,8.0,-75606.0,89.0,2.0,4.0,3.0
32.0,14020.0,8.0,-75606.0,3.0,69.0,4.0,3.0
32.0,14020.0,8.0,-75606.0,61.0,6.0,4.0,3.0
81.0,14507.0,-10.0,-103552.0,13.0,325.0,12.0,3.0
82.0,14654.0,-7.0,-95352.0,62.0,8.0,4.0,3.0
77.0,14518.0,-39.0,-100863.0,75.0,12.0,5.0,3.0
1.0,367.0,37.0,236853.0,5.0,112.0,5.0,3.0
1.0,367.0,37.0,236853.0,2.0,2308.0,73.0,3.0
0.0,0.0,20.0,22748.0,63.0,2.0,4.0,3.0
3267.0,261136.0,-1.0,152125.0,1.0,130.0,5.0,3.0
53.0,311.0,-23.0,535795.0,16.0,72.0,6.0,2.0
2992.0,252248.0,12.0,50594.0,0.0,25.0,6.0,2.0
2992.0,252248.0,12.0,50594.0,49.0,19.0,6.0,2.0
2827.0,244042.0,-18.0,52006.0,53.0,66.0,10.0,3.0
2422.0,230759.0,-22.0,-1416368.0,25.0,35.0,4.0,3.0
-2186.0,-219751.0,-24.0,366.0,10.0,186.0,15.0,2.0
1761.0,190619.0,-11.0,3173985.0,41.0,34.0,5.0,3.0
0.0,0.0,18.0,-2439421.0,0.0,161.0,6.0,3.0
918.0,62808.0,10.0,336542.0,80.0,2.0,6.0,1.0
0.0,0.0,18.0,-19951.0,64.0,17.0,6.0,3.0
785.0,4393819.0,-26.0,30131.0,0.0,1750.0,72.0,3.0
780.0,4393495.0,9.0,5781.0,95.0,3.0,6.0,1.0
-753.0,-4391565.0,-10.0,-72036.0,72.0,51.0,11.0,1.0
0.0,0.0,7.0,98640.0,81.0,3.0,4.0,3.0
0.0,0.0,7.0,98640.0,15.0,3.0,4.0,3.0
0.0,0.0,7.0,98640.0,25.0,353.0,21.0,1.0
624.0,4057025.0,34.0,2600941.0,56.0,20.0,6.0,3.0
537.0,2896394.0,1.0,177174.0,59.0,200.0,56.0,3.0
468.0,2618822.0,-16.0,7574.0,35.0,8.0,6.0,2.0
468.0,2495674.0,-3.0,-295798.0,52.0,14.0,5.0,3.0
419.0,2492276.0,-7.0,-8682.0,1.0,1963.0,8.0,3.0
415.0,2492229.0,-28.0,7699.0,76.0,3.0,4.0,3.0
415.0,2492229.0,-28.0,7699.0,40.0,53.0,7.0,3.0
-412.0,-2492133.0,-5.0,3013.0,76.0,3.0,4.0,3.0
-412.0,-2492133.0,-5.0,3013.0,39.0,19.0,6.0,1.0
-412.0,-2492133.0,-5.0,3013.0,0.0,72.0,8.0,3.0
-412.0,-2492133.0,-5.0,3013.0,43.0,59.0,7.0,3.0
-412.0,-2492133.0,-5.0,3013.0,12.0,165.0,14.0,3.0
-412.0,-2492133.0,-5.0,3013.0,36.0,46.0,7.0,3.0
-412.0,-2492133.0,-5.0,3013.0,8.0,237.0,16.0,3.0
-412.0,-2492133.0,-5.0,3013.0,31.0,983.0,46.0,3.0
-412.0,-2492133.0,-5.0,3013.0,62.0,132.0,11.0,3.0
383.0,2610037.0,-7.0,13126.0,0.0,63.0,6.0,1.0
383.0,2610037.0,-7.0,13126.0,8.0,63.0,6.0,2.0
388.0,2522292.0,-9.0,1502.0,8.0,560.0,85.0,2.0
388.0,2522292.0,-9.0,1502.0,6.0,753.0,85.0,2.0
388.0,2522292.0,-9.0,1502.0,59.0,129.0,20.0,2.0
388.0,2522292.0,-9.0,1502.0,3.0,1155.0,55.0,1.0
388.0,2522292.0,-9.0,1502.0,51.0,55.0,6.0,3.0
388.0,2522292.0,-9.0,1502.0,46.0,58.0,9.0,3.0
368.0,2607805.0,1.0,130145.0,78.0,48.0,6.0,3.0
368.0,2607805.0,1.0,130145.0,18.0,12.0,4.0,3.0
0.0,0.0,26.0,433697.0,71.0,98.0,9.0,1.0
7.0,827.0,-12.0,-11563.0,62.0,48.0,4.0,3.0
215.0,2311312.0,49.0,64209.0,4.0,95.0,6.0,1.0
-8.0,-927.0,1.0,964409.0,79.0,17.0,8.0,1.0
16.0,100531.0,84.0,-2029724.0,37.0,402.0,30.0,3.0
-210.0,-65427.0,1.0,-7890.0,22.0,27.0,4.0,3.0
201.0,65253.0,25.0,19392.0,3.0,1471.0,66.0,1.0
201.0,65253.0,25.0,19392.0,44.0,76.0,9.0,3.0
-15.0,-356.0,-13.0,-1448564.0,24.0,60.0,10.0,3.0
-398.0,-69871.0,18.0,-106079.0,66.0,30.0,4.0,3.0
0.0,0.0,-5.0,-14367.0,6.0,1536.0,47.0,2.0
0.0,0.0,-5.0,-14367.0,60.0,2.0,4.0,3.0
0.0,0.0,-5.0,-14367.0,60.0,2.0,4.0,3.0
186.0,59155.0,-43.0,31755.0,45.0,143.0,22.0,1.0
